"","id","lvl","qualification","autonomy","subdiv_regulations","company_regulations","direct_juniors","func_juniors","income_influence","error_cost"
"1199","таб_576691","Сотрудник",1,1,1,1,1,1,2,1
"1200","таб_1549677","Менеджер",6,4,2,3,4,1,1,3
"1201","таб_4594874","Сотрудник",5,2,1,1,1,1,1,1
"1202","таб_236774","Сотрудник",2,2,1,1,1,2,2,2
"1203","таб_8510711","Менеджер",4,2,2,1,2,3,3,2
"1204","таб_5335132","Сотрудник",2,2,1,1,1,1,2,2
"1205","таб_8388640","Сотрудник",4,2,1,1,1,1,2,2
"1206","таб_6877493","Сотрудник",1,1,1,1,1,1,1,1
"1207","таб_9407181","Сотрудник",1,1,1,1,1,1,1,1
"1208","таб_2634339","Менеджер",6,4,2,2,1,1,1,1
"1209","таб_8069202","Менеджер",4,3,2,1,2,4,3,2
"1210","таб_622009","Сотрудник",1,1,1,1,1,1,2,1
"1211","таб_8186175","Сотрудник",2,2,1,1,1,1,2,2
"1212","таб_8455582","Менеджер",4,2,2,1,2,3,3,2
"1213","таб_6504943","Сотрудник",2,2,1,1,1,2,2,2
"1214","таб_5397803","Менеджер",4,2,2,1,2,1,3,3
"1215","таб_8498355","Сотрудник",2,2,1,1,1,1,2,1
"1216","таб_3785457","Менеджер",2,3,2,1,2,2,3,3
"1217","таб_7400650","Сотрудник",2,2,1,1,1,1,2,2
"1218","таб_7481408","Сотрудник",5,2,1,1,1,1,1,1
"1219","таб_9457909","Сотрудник",1,1,1,1,1,1,2,1
"1220","таб_9301633","Сотрудник",3,2,1,1,1,1,1,1
"1221","таб_4305347","Менеджер",5,3,2,3,3,2,3,3
"1222","таб_7221759","Сотрудник",2,2,1,1,1,1,2,2
"1223","таб_2471525","Сотрудник",2,2,1,1,1,1,2,2
"1224","таб_5553603","Менеджер",5,3,2,2,1,2,1,2
"1225","таб_5160833","Сотрудник",1,1,1,1,1,1,1,1
"1226","таб_9608695","Сотрудник",2,2,1,1,1,1,1,1
"1227","таб_3663508","Сотрудник",1,1,1,1,1,1,1,1
"1228","таб_3539239","Сотрудник",5,2,2,1,1,1,1,2
"1229","таб_721803","Сотрудник",2,1,1,1,1,1,1,1
"1230","таб_8594043","Сотрудник",5,2,2,1,1,1,1,2
"1231","таб_8980413","Сотрудник",1,1,1,1,1,1,1,1
"1232","таб_4452103","Сотрудник",1,1,1,1,1,1,1,1
"1233","таб_4029932","Сотрудник",2,2,1,1,1,1,2,2
"1234","таб_9382530","Сотрудник",2,2,1,1,1,1,1,1
"1235","таб_1068332","Менеджер",4,2,2,1,2,2,3,2
"1236","таб_378280","Сотрудник",1,1,1,1,1,1,2,1
"1237","таб_8508952","Менеджер",4,2,1,1,1,1,1,1
"1238","таб_3662842","Сотрудник",2,2,1,1,1,1,2,2
"1239","таб_2115944","Сотрудник",1,1,1,1,1,1,1,1
"1240","таб_3845406","Менеджер",4,1,2,1,2,1,2,2
"1241","таб_2261685","Сотрудник",2,2,1,1,1,1,2,2
"1242","таб_5559724","Менеджер",4,2,2,1,2,3,3,2
"1243","таб_1490643","Сотрудник",1,1,1,1,1,1,1,1
"1244","таб_2184394","Менеджер",2,2,2,1,2,1,2,2
"1245","таб_4152608","Сотрудник",2,2,1,1,1,1,2,2
"1246","таб_7341456","Сотрудник",4,2,2,2,1,1,1,2
"1247","таб_2862643","Сотрудник",2,1,1,1,1,1,1,1
"1248","таб_222788","Сотрудник",2,2,1,1,1,1,2,1
"1249","таб_9456115","Сотрудник",4,3,2,1,1,1,1,1
"1250","таб_1845116","Сотрудник",4,2,1,1,1,1,1,1
"1251","таб_3537368","Менеджер",4,3,2,1,1,2,1,1
"1252","таб_6313576","Менеджер",4,2,2,1,2,2,3,2
"1253","таб_7097722","Сотрудник",2,2,1,1,1,1,2,2
"1254","таб_6835368","Сотрудник",4,2,2,2,1,1,1,1
"1255","таб_1967641","Сотрудник",2,2,1,1,1,1,2,2
"1256","таб_9699366","Менеджер",4,2,2,1,2,1,1,1
"1257","таб_8959295","Сотрудник",2,2,1,1,1,1,2,2
"1258","таб_7403046","Менеджер",4,2,2,1,2,4,3,3
"1259","таб_1209985","Менеджер",4,2,2,1,2,3,3,2
"1260","таб_8827927","Сотрудник",2,2,1,1,1,2,2,2
"1261","таб_5479098","Сотрудник",1,1,1,1,1,1,1,1
"1262","таб_6643069","Менеджер",4,2,2,1,2,3,3,2
"1263","таб_9991257","Сотрудник",5,2,2,1,1,1,1,2
"1264","таб_2077867","Сотрудник",1,1,1,1,1,1,2,1
"1265","таб_9919416","Сотрудник",2,1,1,1,1,1,2,2
"1266","таб_5849797","Менеджер",5,3,1,1,1,2,3,2
"1267","таб_906700","Сотрудник",3,3,1,1,1,1,1,3
"1268","таб_857949","Сотрудник",2,2,1,1,1,1,2,2
"1269","таб_6115016","Менеджер",4,2,2,1,2,1,3,3
"1270","таб_558776","Сотрудник",2,2,1,1,1,1,2,1
"1271","таб_8228603","Сотрудник",4,2,1,1,1,1,1,1
"1272","таб_4400579","Сотрудник",2,2,1,1,1,1,2,2
"1273","таб_7201029","Сотрудник",2,2,1,1,1,1,1,1
"1274","таб_2848026","Менеджер",2,3,2,1,2,2,3,3
"1275","таб_4373852","Сотрудник",4,2,1,1,1,1,1,1
"1276","таб_8759850","Сотрудник",2,2,1,1,1,1,2,2
"1277","таб_1131123","Сотрудник",4,2,1,1,1,1,1,1
"1278","таб_364442","Сотрудник",2,2,1,1,1,1,2,2
"1279","таб_7215633","Менеджер",5,4,2,2,2,1,1,2
"1280","таб_1834458","Сотрудник",4,3,1,1,1,2,1,2
"1281","таб_9383049","Менеджер",5,3,2,1,1,2,1,2
"1282","таб_8637335","Сотрудник",4,2,1,1,1,1,1,2
"1283","таб_68887","Сотрудник",4,2,1,1,1,1,1,1
"1284","таб_628819","Сотрудник",2,2,1,1,1,1,1,1
"1285","таб_1607035","Менеджер",5,3,2,2,1,2,1,1
"1286","таб_7853564","Менеджер",4,2,2,1,2,1,3,2
"1287","таб_1234505","Сотрудник",1,1,1,1,1,1,1,1
"1288","таб_2110518","Сотрудник",3,2,1,1,1,1,1,2
"1289","таб_2847754","Менеджер",4,2,2,1,2,1,3,2
"1290","таб_6827985","Сотрудник",1,1,1,1,1,1,1,1
"1291","таб_3348439","Сотрудник",1,1,1,1,1,1,1,1
"1292","таб_6589556","Менеджер",5,3,2,3,2,2,3,4
"1293","таб_2319931","Сотрудник",1,1,1,1,1,1,2,1
"1294","таб_1877672","Сотрудник",4,2,1,1,1,1,2,2
"1295","таб_6170469","Сотрудник",5,2,2,1,1,1,1,1
"1296","таб_6603706","Менеджер",2,3,2,1,2,2,3,3
"1297","таб_3309429","Сотрудник",1,1,1,1,1,1,1,1
"1298","таб_4009246","Менеджер",4,2,2,1,2,3,3,2
"1299","таб_5970274","Менеджер",4,2,2,1,2,3,3,2
"1300","таб_3251750","Сотрудник",2,2,1,1,1,1,2,2
"1301","таб_2491771","Сотрудник",5,3,1,1,1,1,1,2
"1302","таб_9899413","Менеджер",4,2,2,1,2,4,3,3
"1303","таб_3083893","Сотрудник",2,2,1,1,1,1,2,2
"1304","таб_8508202","Сотрудник",4,2,1,1,1,1,2,2
"1305","таб_3170651","Сотрудник",3,3,1,1,1,1,1,1
"1306","таб_1067856","Сотрудник",2,2,1,1,1,1,2,2
"1307","таб_2028681","Сотрудник",2,2,1,1,1,1,2,2
"1308","таб_57633","Сотрудник",2,2,1,1,1,1,2,2
"1309","таб_7290921","Сотрудник",2,2,1,1,1,2,2,2
"1310","таб_3463057","Сотрудник",2,2,1,1,1,1,2,2
"1311","таб_2396174","Менеджер",2,2,2,1,2,1,2,2
"1312","таб_4631032","Менеджер",4,2,2,1,2,3,3,2
"1313","таб_7326034","Сотрудник",2,2,1,1,1,1,2,2
"1314","таб_3327766","Сотрудник",5,2,1,1,1,1,1,1
"1315","таб_1393352","Сотрудник",4,2,1,1,1,1,2,2
"1316","таб_2529094","Сотрудник",2,2,1,1,1,2,2,2
"1317","таб_3632554","Сотрудник",2,2,1,1,1,1,2,1
"1318","таб_6629281","Сотрудник",4,2,1,1,1,1,1,1
"1319","таб_8397288","Сотрудник",2,2,2,1,1,1,1,1
"1320","таб_1054312","Сотрудник",1,1,1,1,1,1,1,1
"1321","таб_3207020","Сотрудник",1,1,1,1,1,1,2,1
"1322","таб_388340","Менеджер",4,3,2,3,3,1,1,3
"1323","таб_6834674","Сотрудник",1,1,1,1,1,1,1,1
"1324","таб_2793567","Сотрудник",2,2,1,1,1,1,2,2
"1325","таб_7319186","Менеджер",4,2,2,1,2,3,3,2
"1326","таб_8809965","Сотрудник",2,2,1,1,1,2,2,1
"1327","таб_6053301","Менеджер",4,1,2,1,2,1,2,2
"1328","таб_4328394","Сотрудник",4,2,2,1,1,1,1,2
"1329","таб_6641395","Сотрудник",2,1,1,1,1,1,2,2
"1330","таб_3333401","Сотрудник",2,2,1,1,1,1,2,2
"1331","таб_7533084","Менеджер",5,3,1,1,1,2,3,2
"1332","таб_1275696","Сотрудник",2,2,1,1,1,2,2,2
"1333","таб_5567634","Сотрудник",2,2,1,1,1,1,2,1
"1334","таб_2557107","Сотрудник",2,1,1,1,1,1,2,2
"1335","таб_9898606","Сотрудник",4,2,1,1,1,1,2,2
"1336","таб_1805589","Менеджер",5,3,1,1,1,2,3,2
"1337","таб_2297874","Сотрудник",2,1,1,1,1,1,2,2
"1338","таб_548902","Сотрудник",2,1,1,1,1,1,1,1
"1339","таб_7353428","Сотрудник",2,2,1,1,1,1,1,1
"1340","таб_3495133","Сотрудник",1,1,1,1,1,1,1,1
"1341","таб_5445883","Сотрудник",2,1,1,1,1,1,2,2
"1342","таб_9711281","Менеджер",5,3,2,3,1,3,4,3
"1343","таб_5513619","Сотрудник",2,2,1,1,1,1,2,1
"1344","таб_2113163","Менеджер",5,3,1,1,1,2,1,1
"1345","таб_1395322","Менеджер",4,2,2,1,2,1,3,3
"1346","таб_1901213","Сотрудник",5,2,2,1,1,1,1,2
"1347","таб_7804381","Менеджер",2,3,2,1,2,2,3,3
"1348","таб_661687","Сотрудник",4,2,1,1,1,1,2,2
"1349","таб_1693342","Менеджер",5,3,1,2,1,1,1,1
"1350","таб_2293106","Менеджер",5,3,1,1,1,2,1,1
"1351","таб_5424722","Сотрудник",2,2,1,1,1,1,2,2
"1352","таб_9766890","Менеджер",5,3,2,1,1,1,1,2
"1353","таб_6254424","Сотрудник",4,2,1,1,1,1,2,2
"1354","таб_2568968","Сотрудник",2,2,1,1,1,1,2,2
"1355","таб_5377754","Сотрудник",4,3,1,1,1,1,1,1
"1356","таб_3763608","Менеджер",5,4,2,3,1,2,1,2
"1357","таб_8803370","Сотрудник",2,1,1,1,1,1,2,2
"1358","таб_7320370","Сотрудник",2,1,1,1,1,1,2,2
"1359","таб_3710244","Менеджер",5,3,2,2,1,1,1,3
"1360","таб_9270099","Менеджер",4,2,2,1,2,2,3,2
"1361","таб_614751","Сотрудник",2,2,1,1,1,1,2,1
"1362","таб_3162681","Сотрудник",2,2,1,1,1,1,2,1
"1363","таб_4297452","Сотрудник",2,1,1,1,1,1,1,1
"1364","таб_2870614","Сотрудник",5,3,2,1,1,1,1,3
"1365","таб_3736398","Сотрудник",5,2,1,1,1,1,1,1
"1366","таб_9186163","Сотрудник",2,1,1,1,1,1,2,2
"1367","таб_9378925","Сотрудник",2,2,1,1,1,2,2,2
"1368","таб_3321664","Сотрудник",1,1,1,1,1,1,1,1
"1369","таб_7205316","Сотрудник",2,2,1,1,1,1,2,2
"1370","таб_7789604","Менеджер",5,3,2,2,2,1,1,2
"1371","таб_9930686","Сотрудник",2,2,1,1,1,1,2,2
"1372","таб_6185050","Менеджер",4,2,2,1,2,3,3,2
"1373","таб_9585479","Сотрудник",5,2,2,1,1,1,1,1
"1374","таб_2092543","Менеджер",5,3,1,2,1,1,1,1
"1375","таб_3809064","Сотрудник",4,2,1,1,1,1,2,2
"1376","таб_5105074","Менеджер",4,2,2,1,2,4,3,3
"1377","таб_3499042","Сотрудник",2,2,1,1,1,1,2,2
"1378","таб_9700791","Сотрудник",4,2,1,1,1,1,1,1
"1379","таб_2936006","Сотрудник",1,1,1,1,1,1,2,1
"1380","таб_8957758","Сотрудник",3,2,1,1,1,1,1,1
"1381","таб_8015315","Сотрудник",5,2,2,2,1,1,1,1
"1382","таб_8652878","Сотрудник",1,1,1,1,1,1,1,1
"1383","таб_8737479","Сотрудник",4,2,1,1,1,1,1,1
"1384","таб_9476484","Сотрудник",2,2,1,1,1,2,2,2
"1385","таб_42106","Сотрудник",3,2,1,1,1,1,1,1
"1386","таб_6108388","Сотрудник",2,2,1,1,1,1,2,2
"1387","таб_3767686","Менеджер",2,2,2,1,2,1,2,2
"1388","таб_5316981","Сотрудник",1,1,1,1,1,1,1,1
"1389","таб_550775","Сотрудник",4,2,2,1,1,1,1,2
"1390","таб_4253549","Сотрудник",2,2,1,1,1,1,2,2
"1391","таб_1549530","Сотрудник",2,2,1,1,1,2,2,1
"1392","таб_7341170","Сотрудник",4,2,1,1,1,1,2,2
"1393","таб_7898968","Сотрудник",1,1,1,1,1,1,1,1
"1394","таб_2239442","Менеджер",4,1,2,1,2,1,2,2
"1395","таб_6836235","Сотрудник",2,2,1,1,1,1,2,2
"1396","таб_4856842","Сотрудник",1,1,1,1,1,1,1,1
"1397","таб_23616","Менеджер",4,2,2,1,2,3,3,2
"1398","таб_1969033","Сотрудник",1,1,1,1,1,1,1,1
"1399","таб_7279663","Сотрудник",2,2,1,1,1,1,2,2
"1400","таб_608041","Менеджер",4,1,2,1,2,1,2,2
"1401","таб_61723","Менеджер",2,3,2,1,2,2,3,3
"1402","таб_5104977","Менеджер",5,4,2,3,5,1,1,2
"1403","таб_1391375","Сотрудник",2,2,1,1,1,1,2,2
"1404","таб_6375199","Сотрудник",3,2,2,1,1,1,1,1
"1405","таб_7316431","Менеджер",4,2,2,1,2,1,1,1
"1406","таб_2132591","Сотрудник",5,3,2,1,1,1,1,3
"1407","таб_6155180","Сотрудник",2,2,1,1,1,1,1,1
"1408","таб_8698187","Сотрудник",1,1,1,1,1,1,1,1
"1409","таб_7483855","Менеджер",4,1,2,1,2,1,2,2
"1410","таб_5553813","Менеджер",2,3,2,1,2,2,3,3
"1411","таб_1937867","Менеджер",4,2,2,1,2,3,3,2
"1412","таб_7764532","Сотрудник",1,1,1,1,1,1,1,1
"1413","таб_3243562","Сотрудник",2,2,1,1,1,1,2,2
"1414","таб_1275620","Менеджер",5,3,3,1,1,1,1,1
"1415","таб_1620247","Сотрудник",2,1,1,1,1,1,2,2
"1416","таб_624768","Сотрудник",2,1,1,1,1,1,1,1
"1417","таб_6452377","Сотрудник",2,2,1,1,1,1,2,2
"1418","таб_9144662","Сотрудник",1,1,1,1,1,1,1,1
"1419","таб_992496","Сотрудник",2,1,1,1,1,1,2,2
"1420","таб_1494745","Сотрудник",5,2,2,2,1,1,1,2
"1421","таб_1414424","Сотрудник",2,2,1,1,1,1,2,2
"1422","таб_8260856","Менеджер",5,3,1,1,1,2,3,2
"1423","таб_2486003","Сотрудник",2,2,1,1,1,1,2,2
"1424","таб_9109248","Сотрудник",1,1,1,1,1,1,1,1
"1425","таб_1118860","Сотрудник",4,3,1,1,1,1,1,1
"1426","таб_7287040","Сотрудник",5,3,2,2,1,1,3,4
"1427","таб_5714906","Сотрудник",1,1,1,1,1,1,1,1
"1428","таб_6022964","Сотрудник",2,2,1,1,1,1,2,2
"1429","таб_5845687","Сотрудник",4,2,1,1,1,1,1,1
"1430","таб_682062","Сотрудник",5,3,2,1,1,1,1,1
"1431","таб_883929","Сотрудник",4,2,1,1,1,1,1,2
"1432","таб_8795568","Сотрудник",2,2,1,1,1,1,2,2
"1433","таб_4734558","Сотрудник",3,2,1,1,1,1,1,1
"1434","таб_9610523","Менеджер",4,2,2,1,2,1,3,3
"1435","таб_8929385","Сотрудник",4,2,2,2,1,1,1,1
"1436","таб_5811961","Сотрудник",2,1,1,1,1,1,1,1
"1437","таб_6840241","Сотрудник",2,2,1,1,1,1,1,1
"1438","таб_8295830","Сотрудник",4,2,1,1,1,1,1,1
"1439","таб_5988487","Менеджер",5,3,1,1,1,2,3,2
"1440","таб_4559345","Сотрудник",4,2,1,1,1,1,1,1
"1441","таб_9262266","Менеджер",4,2,2,1,2,1,3,3
"1442","таб_3849656","Менеджер",5,4,2,3,5,1,1,4
"1443","таб_2331100","Менеджер",4,2,2,1,2,3,3,2
"1444","таб_1033030","Сотрудник",4,2,1,1,1,1,1,1
"1445","таб_5679396","Сотрудник",2,1,1,1,1,1,2,2
"1446","таб_9788590","Сотрудник",2,1,1,1,1,1,1,1
"1447","таб_6780563","Менеджер",4,2,2,2,1,1,1,1
"1448","таб_6344227","Менеджер",5,3,1,1,1,1,3,2
"1449","таб_942179","Сотрудник",2,2,1,1,1,1,2,2
"1450","таб_9568185","Менеджер",4,2,2,1,2,4,3,3
"1451","таб_6450408","Сотрудник",4,2,1,1,1,1,1,1
"1452","таб_5851631","Сотрудник",3,2,1,1,1,1,1,1
"1453","таб_8727434","Менеджер",2,3,2,1,2,2,3,3
"1454","таб_6831383","Сотрудник",2,2,2,1,1,1,1,1
"1455","таб_4385003","Сотрудник",2,2,1,1,1,1,2,2
"1456","таб_8038816","Сотрудник",4,2,1,1,1,1,2,2
"1457","таб_8216994","Сотрудник",2,2,1,1,1,1,2,2
"1458","таб_7503023","Сотрудник",2,2,1,1,1,1,2,2
"1459","таб_3837295","Менеджер",5,3,2,2,1,2,1,2
"1460","таб_2791678","Сотрудник",2,1,1,1,1,1,1,1
"1461","таб_1777980","Сотрудник",2,2,1,1,1,1,2,2
"1462","таб_4160398","Менеджер",4,2,1,1,1,1,1,2
"1463","таб_4405059","Менеджер",2,3,2,1,2,2,3,3
"1464","таб_939119","Сотрудник",2,2,1,1,1,1,2,2
"1465","таб_7450099","Сотрудник",2,2,1,1,1,1,2,2
"1466","таб_5907216","Сотрудник",2,2,1,1,1,1,2,2
"1467","таб_9047857","Сотрудник",1,1,1,1,1,1,1,1
"1468","таб_186449","Менеджер",5,3,2,2,1,1,2,4
"1469","таб_1005799","Сотрудник",4,2,1,1,1,1,1,1
"1470","таб_8745073","Сотрудник",4,2,1,1,1,1,1,1
"1471","таб_5920700","Сотрудник",1,1,1,1,1,1,2,1
"1472","таб_9044356","Сотрудник",2,2,1,1,1,1,2,2
"1473","таб_1778533","Сотрудник",2,2,1,1,1,1,2,2
"1474","таб_197016","Сотрудник",2,1,1,1,1,1,1,1
"1475","таб_4101559","Сотрудник",5,4,2,3,1,2,1,2
"1476","таб_3533596","Сотрудник",1,1,1,1,1,1,1,1
"1477","таб_6481683","Менеджер",4,2,2,1,2,4,3,3
"1478","таб_3466445","Менеджер",5,3,2,2,5,4,1,1
"1479","таб_7991308","Сотрудник",2,1,1,1,1,1,2,2
"1480","таб_3946038","Сотрудник",1,1,1,1,1,1,1,1
"1481","таб_3401386","Сотрудник",2,2,1,1,1,1,2,2
"1482","таб_1396394","Сотрудник",2,2,1,1,1,1,2,2
"1483","таб_2441104","Сотрудник",2,2,1,1,1,1,2,2
"1484","таб_2313021","Сотрудник",2,1,1,1,1,1,2,2
"1485","таб_281247","Сотрудник",1,1,1,1,1,1,2,1
"1486","таб_4408897","Сотрудник",3,2,1,1,1,1,1,2
"1487","таб_5229843","Сотрудник",1,1,1,1,1,1,1,1
"1488","таб_9016897","Сотрудник",2,2,1,1,1,1,2,1
"1489","таб_1902538","Менеджер",4,2,2,1,2,3,3,2
"1490","таб_4452215","Сотрудник",4,3,1,1,1,1,1,1
"1491","таб_3213629","Сотрудник",2,2,1,1,1,1,2,2
"1492","таб_2223296","Сотрудник",2,2,2,1,1,1,1,1
"1493","таб_9134040","Сотрудник",1,1,1,1,1,1,2,1
"1494","таб_2192617","Сотрудник",5,3,2,1,1,1,1,1
"1495","таб_6943919","Сотрудник",2,2,1,1,1,2,2,2
"1496","таб_5760554","Сотрудник",2,2,1,1,1,1,2,2
"1497","таб_2829008","Сотрудник",1,1,1,1,1,1,1,1
"1498","таб_1401214","Сотрудник",2,2,1,1,1,1,2,2
"1499","таб_6579569","Менеджер",5,3,2,1,1,2,1,2
"1500","таб_5443897","Сотрудник",2,2,1,1,1,1,2,2
"1501","таб_8388182","Сотрудник",2,1,1,1,1,1,2,2
"1502","таб_1376771","Менеджер",4,2,2,1,2,3,3,2
"1503","таб_6805626","Сотрудник",5,3,1,1,1,1,1,2
"1504","таб_5820347","Сотрудник",3,2,1,1,1,1,1,1
"1505","таб_3004481","Сотрудник",1,1,1,1,1,1,1,1
"1506","таб_4362554","Менеджер",5,3,2,2,3,1,2,3
"1507","таб_893313","Сотрудник",1,1,1,1,1,1,1,1
"1508","таб_5478531","Менеджер",5,3,2,2,3,1,1,2
"1509","таб_9612345","Сотрудник",2,1,1,1,1,1,1,2
"1510","таб_4889921","Сотрудник",1,1,1,1,1,1,2,1
"1511","таб_3401573","Сотрудник",2,1,1,1,1,1,2,2
"1512","таб_3857748","Сотрудник",2,2,1,1,1,1,2,2
"1513","таб_3562511","Сотрудник",3,2,1,1,1,1,1,2
"1514","таб_473515","Сотрудник",2,2,1,1,1,1,2,2
"1515","таб_1823273","Менеджер",2,2,2,1,2,1,2,2
"1516","таб_3777822","Сотрудник",5,2,2,1,1,1,1,2
"1517","таб_9043005","Сотрудник",1,1,1,1,1,1,1,1
"1518","таб_936879","Сотрудник",2,2,1,1,1,1,2,2
"1519","таб_5289009","Сотрудник",5,2,2,1,1,1,1,2
"1520","таб_8503863","Сотрудник",1,1,1,1,1,1,1,1
"1521","таб_6979716","Менеджер",4,2,2,1,2,1,3,3
"1522","таб_754632","Сотрудник",2,2,1,1,1,2,2,1
"1523","таб_1057827","Сотрудник",1,2,1,1,1,1,1,1
"1524","таб_635762","Менеджер",2,2,2,1,2,1,2,2
"1525","таб_4783668","Сотрудник",2,1,1,1,1,1,1,1
"1526","таб_5594877","Сотрудник",4,3,1,1,1,1,1,1
"1527","таб_5592464","Сотрудник",2,2,1,1,1,1,2,2
