id,e_dighelp,n_dighelp,e_socnet,f_socnet,n_socnet,gt_score,pr01,pr02,pr03,pr04,pr05,pr06,pr07,pr08,pr09,pr10,co01,co02,co03,co04,co05,co06,co07,co08,co09,co10,ut01,ut02,ut03,ut04,ut05,ut06,ut07,ut08,ut09,ut10,ut11,ut12,fa01,fa02,fa03,fa04,fa05,fa06,fa07,fa08,fa09,fa10,de01,de02,de03,de04,de05,de06,de07,de08,de09,de10,de11,un01,un02,un03,un04,un05,un06,un07,un08,un09,un10,un11,un12,gt01,gt02,gt03,gt04,gt05,gt06,socnet,vk,fb,tw,in,tt,yt,freqvk,freqfb,freqtw,freqin,freqtt,freqyt,expvk,expfb,exptw,expin,exptt,expyt,dighelp,siri,alice,salut,oleg,alex,mia,mts,ggle,oth,oth_text,expsiri,expalice,expsalut,expoleg,expalex,expmia,expmts,expggle,expoth,expoth_text,selfdrcar,selfdrexp,selfdrsafe,eduai,eduaiexp,age,sex,edulvl1,spec1,edu2,edulvl2,spec2,jobfield,jobpos,city
es0gEtNvzp,5,1,5,1.5,2,3.5,5,5,0,0,5,5,4,5,5,5,5,4,5,1,5,1,0,5,5,5,4,3,0,3,5,3,5,5,2,3,3,4,5,2,2,1,1,4,1,1,2,3,5,5,0,0,5,5,5,4,5,5,3,4,3,2,5,3,2,5,5,3,2,5,5,4,4,3,3,3,4,1,0,1,0,0,1,0,-2,1,-2,-2,2,-2,-2,5,-2,-2,5,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,5,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,4,23,m,college,бухгалтер,0,-2,-2,-,-,Бугульма
ESu2rLYlXB,3.5,4,3.25,1.5,4,2.3333333333333335,0,0,3,0,0,1,0,0,0,4,0,0,2,5,0,2,0,0,0,5,5,2,2,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,1,0,5,0,2,0,0,5,1,0,2,0,0,0,0,4,5,5,5,5,3,0,5,0,5,2,5,2,3,1,4,4,0,1,1,1,0,1,0,1,3,0,-2,2,-2,1,0,3,-2,5,-2,5,1,1,1,0,1,0,0,0,1,0,-2,4,5,-2,5,-2,-2,-2,0,-2,-2,0,NA,NA,0,NA,37,m,college,Кондитер,0,-2,-2,-,-,Чита
eZQ7yJZtqb,NA,NA,3.25,2.5,4,1.3333333333333333,3,2,3,4,1,3,2,3,4,1,2,2,3,4,1,2,3,2,1,2,4,4,5,3,2,0,1,3,4,0,1,3,2,1,1,1,2,1,2,2,2,2,3,1,1,2,4,1,2,3,4,1,1,3,3,3,3,3,4,2,4,3,3,3,4,1,1,1,1,2,2,1,1,0,1,1,0,1,3,-2,1,3,-2,3,3,-2,3,3,-2,4,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,32,m,specialist,электроэнергетика,0,-2,-2,энергетика,инженер,Смоленск
EZvcwPOLkM,NA,NA,4.5,2.5,2,2.1666666666666665,4,4,1,2,5,5,5,3,4,3,4,3,4,5,3,3,1,0,3,3,5,5,5,4,5,4,1,5,4,2,5,5,3,2,0,2,3,4,4,3,3,4,2,4,4,0,5,4,4,5,4,4,3,4,5,5,4,5,4,3,4,4,3,5,4,2,2,3,3,1,2,1,1,0,0,0,1,0,3,-2,-2,-2,2,-2,5,-2,-2,-2,4,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,4,25,f,specialist,Иллюстратор,0,-2,-2,Иллюстрация,самозанятый,Казань
f8uMo1yIFt,3.5,4,NA,NA,NA,1,2,3,2,2,2,2,1,3,3,3,2,3,3,3,3,3,1,3,2,3,3,3,3,3,2,2,3,3,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,4,4,4,4,4,4,2,4,4,4,4,4,1,1,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,1,1,0,0,0,1,0,-2,-2,3,4,4,-2,-2,-2,3,-2,-2,0,NA,NA,0,NA,41,m,college,Верстальщик,0,-2,-2,Тестирование,-,Москва
fdZFbzEDK7,5,1,5,3,2,3,5,4,5,5,0,5,5,4,4,4,4,4,4,4,4,4,1,2,3,3,5,5,5,0,5,5,5,5,5,0,0,5,3,1,0,0,4,5,5,1,2,4,5,4,0,2,5,0,4,3,5,0,1,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1,1,0,0,0,0,1,3,-2,-2,-2,-2,3,5,-2,-2,-2,-2,5,1,0,1,0,0,0,0,0,0,0,-2,-2,5,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,35,f,college,педагог,0,-2,-2,сфера услуг,воспитатель,Красноярск
FEDIGMfb4g,3.5,4,2.5,2.5,4,1.3333333333333333,3,3,3,3,3,3,3,3,3,3,2,3,3,5,2,3,2,2,2,2,5,5,4,4,5,5,5,4,3,3,4,4,2,0,2,2,3,3,3,1,1,2,2,3,3,2,4,3,4,3,3,3,1,4,4,5,3,3,3,2,3,3,3,3,3,0,3,2,1,1,1,1,1,0,0,1,1,1,3,-2,-2,2,2,3,3,-2,-2,2,2,3,1,1,1,1,0,0,0,0,1,0,-2,3,4,3,-2,-2,-2,-2,4,-2,-2,0,NA,NA,0,NA,38,m,specialist,Экономист,0,-2,-2,Строителство,Главный специалист,Уфа
FfZfBmkvjQ,NA,NA,3,2,2,1.6666666666666667,1,1,2,2,1,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,3,3,2,2,2,3,2,3,2,2,1,1,2,2,2,2,2,2,3,3,3,2,1,2,3,2,2,2,2,1,2,3,3,2,4,4,3,2,2,2,2,3,3,4,1,1,2,1,2,3,1,1,0,0,1,0,0,2,-2,-2,2,-2,-2,3,-2,-2,3,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,38,m,college,художник,1,college,реставратор,дизайн,художник дизайнер,Санкт-Петербург
fH8DVJctox,3,1,2,2.5,2,1.8333333333333333,0,3,4,5,3,1,1,2,2,2,0,0,1,3,0,2,1,3,2,0,2,2,3,1,3,0,2,1,3,3,1,1,0,1,1,3,0,0,3,2,2,3,1,2,0,3,3,2,1,1,4,0,5,0,0,1,0,1,0,1,3,0,0,2,1,1,2,1,1,3,3,1,1,0,0,0,0,1,3,-2,-2,-2,-2,2,3,-2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,52,f,college,Технолог,0,-2,-2,-,-,Луховицы
fJJiOooosa,4,2,3.75,2.25,4,2.6666666666666665,3,3,4,4,3,3,4,4,4,1,3,2,2,4,1,4,1,0,1,3,4,5,4,4,3,3,4,4,4,3,2,3,4,1,1,1,4,3,3,5,4,4,1,3,1,1,5,3,1,3,5,2,1,3,1,3,1,3,2,1,2,3,3,1,3,1,3,3,2,3,4,1,1,1,0,1,1,0,3,2,-2,3,1,-2,4,4,-2,4,3,-2,1,1,1,0,0,0,0,0,0,0,-2,4,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,37,f,college,стилист парикмахер,0,-2,-2,---,---,Таганрог и Макеевка
flSqnz4c6n,3,1,2,3,1,1.3333333333333333,2,3,2,3,0,3,2,2,2,2,2,1,1,3,2,3,3,1,2,2,3,3,4,3,3,3,3,3,3,2,0,3,1,3,1,1,1,1,2,2,2,3,1,0,0,3,2,0,2,2,2,0,2,2,2,3,2,2,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,43,m,college,машинист,0,-2,-2,торговля,специалист,вязьма
Fmdof1u9vP,2.6666666666666665,3,3.25,1.25,4,2.1666666666666665,3,2,2,2,2,2,3,3,3,4,2,2,2,2,2,1,3,3,3,1,4,4,3,2,3,3,2,4,4,3,4,3,2,2,1,1,2,2,3,2,2,2,3,3,3,2,3,2,2,3,3,2,4,3,1,3,3,2,1,1,2,1,1,3,2,2,2,1,2,3,3,1,1,1,0,0,1,1,3,1,-2,-2,0,1,4,3,-2,-2,3,3,1,1,1,1,0,0,0,0,0,0,-2,2,3,3,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,34,f,specialist,Документоведение и архивоведение,0,-2,-2,Образование,Специалист,Пермь
foBYE8ZZmi,3,1,3.8,0.6,5,1.6666666666666667,3,2,2,3,2,2,2,3,3,3,2,3,2,4,2,3,2,1,2,2,5,5,4,2,4,2,5,5,3,4,3,4,2,2,0,1,2,2,2,1,3,3,2,2,2,2,3,2,2,2,2,2,3,3,3,4,2,4,2,1,3,2,1,2,2,2,1,3,1,2,1,1,1,1,0,1,1,1,3,0,-2,0,0,0,4,3,-2,3,4,5,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,45,f,specialist,Инженер-строитель,0,-2,-2,-,-,Саранск
FsFEB1Pv0s,4,2,2.25,2.25,4,1.3333333333333333,4,4,5,5,4,5,4,4,3,3,5,4,5,5,0,0,0,0,2,5,5,5,5,5,5,4,5,2,5,5,5,5,5,2,0,1,4,4,4,1,2,5,2,2,2,2,5,5,4,3,5,4,4,4,4,5,4,4,1,2,4,4,3,4,5,0,1,2,1,3,1,1,1,1,0,1,0,1,3,0,-2,3,-2,3,2,1,-2,2,-2,4,1,0,1,0,0,0,0,0,1,0,-2,-2,4,-2,-2,-2,-2,-2,4,-2,-2,0,NA,NA,1,3,34,m,specialist,инженер микроэлектроники,0,-2,-2,умные охранные системы,инженер,Москва
ftPlOciWWJ,3,4,1.5,3,4,2.5,2,5,2,4,2,3,1,4,2,4,1,2,4,2,0,0,0,0,1,0,4,3,4,1,2,2,5,3,0,3,0,2,3,4,0,3,4,2,3,4,4,5,3,3,1,2,4,1,2,4,4,4,0,4,3,4,2,4,3,3,3,2,2,3,4,2,2,2,3,3,3,1,1,1,0,1,0,1,3,3,-2,3,-2,3,3,0,-2,3,-2,0,1,0,1,1,0,0,0,1,1,0,-2,-2,4,4,-2,-2,-2,3,1,-2,-2,0,NA,NA,0,NA,46,m,master,Актёр театра драмы и кино,0,-2,-2,"Литература, театр.",Артист,Пенза
fV4N2zC4mR,4,1,3.5,3,2,1.5,3,3,3,4,1,3,1,3,4,3,2,2,3,4,2,1,1,2,2,1,3,4,5,3,2,3,5,5,1,4,2,3,2,1,2,0,2,3,3,1,1,3,3,0,0,1,5,2,2,3,5,0,3,3,2,4,3,3,2,0,4,2,1,3,2,1,1,1,2,3,1,1,1,0,1,0,0,0,3,-2,3,-2,-2,-2,3,-2,4,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,38,m,college,Рыбмастер,0,-2,-2,Рыболовство,Мастер добычи,Мурманск
FzAakmSJXY,4,1,4,3,1,1,3,1,3,1,2,2,3,4,3,4,2,3,3,4,2,2,3,1,1,2,5,5,5,4,4,4,4,4,3,4,2,4,4,4,1,2,4,4,3,3,3,3,4,3,2,1,4,2,3,3,4,3,2,2,2,3,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,4,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,28,m,bachelor,Экспертиза и управление недвижимостью,1,college,Машинист крана,Торговля,Кладовщик,Москва
fZtGHrlnRg,NA,NA,3,3,1,1.6666666666666667,3,4,3,4,2,5,4,4,3,3,4,4,3,5,3,3,2,1,2,3,5,4,5,4,5,5,4,5,4,4,0,5,1,1,4,1,2,3,3,2,2,1,3,3,4,1,4,2,5,3,1,4,4,3,3,4,3,3,3,2,3,3,2,2,2,1,2,3,1,1,2,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,35,m,school,механик,0,-2,-2,-,-,Благовещенск
g3R5aiT3sz,NA,NA,3,3,1,2.8333333333333335,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,3,2,3,2,3,2,2,2,2,2,2,3,3,3,3,3,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,36,f,school,Общеобразовательная школп,0,-2,-2,Не работаю,Нет,Владимир
G70zNZZCwQ,4,2,4,2.3333333333333335,3,2,4,3,2,2,1,4,3,3,3,3,4,4,4,4,4,4,2,4,4,4,4,4,2,3,4,4,4,4,4,1,4,3,1,2,3,1,3,3,2,2,4,3,3,3,3,2,3,3,3,3,4,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,1,3,1,3,2,1,1,1,0,0,0,1,2,2,-2,-2,-2,3,4,4,-2,-2,-2,4,1,0,1,1,0,0,0,0,0,0,-2,-2,4,4,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,33,m,master,экономист,0,-2,-2,логистика,логист,москва
G9UygPe2hT,3,1,3.6666666666666665,3,3,2.3333333333333335,2,3,2,4,4,2,3,2,3,3,3,4,4,5,1,3,1,1,1,2,5,5,5,4,5,5,4,4,5,4,5,5,4,4,0,2,4,3,4,4,2,5,4,4,3,2,4,4,4,4,5,4,4,2,3,4,3,4,4,2,3,2,2,3,3,1,2,3,2,3,3,1,1,0,0,1,0,1,3,-2,-2,3,-2,3,3,-2,-2,4,-2,4,1,1,0,0,0,0,0,0,0,0,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,4,33,m,college,перевод и переводоведение,0,-2,-2,Спорт,Управляющий,Саранск
GA7MRqIKsH,NA,NA,3,2,1,2.1666666666666665,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,3,2,1,1,2,3,3,3,3,3,2,2,3,3,2,1,2,2,2,1,1,1,2,2,2,3,2,2,1,2,2,3,2,2,2,3,1,2,3,3,3,3,3,3,2,3,2,2,2,3,2,2,3,2,1,3,1,1,0,0,0,0,0,2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,48,m,master,инженер-электрик,0,-2,-2,интернет,фрилансер,Королёв
GAyJnq0f19,3,1,2.5,2.6666666666666665,6,2.6666666666666665,3,3,3,3,2,3,4,4,3,3,3,3,4,4,3,3,2,1,2,3,4,5,4,3,3,4,4,4,4,3,3,4,3,3,3,2,3,3,3,3,3,3,3,2,2,1,5,2,3,3,4,3,2,3,3,3,3,3,3,2,4,2,3,2,3,3,3,3,2,2,3,1,1,1,1,1,1,1,3,1,3,3,3,3,1,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,23,f,bachelor,Менеджмент,0,-2,-2,-,-,Москва
GAYofWzaql,NA,NA,3,3,1,2.1666666666666665,2,3,2,3,1,3,1,2,3,2,3,4,3,3,2,2,2,3,2,3,2,2,1,2,2,2,1,3,2,1,1,3,1,2,1,1,1,2,1,2,2,1,2,1,2,2,2,0,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,3,3,1,2,3,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,33,f,school,юриспруденция,0,-2,-2,-,-,кемерово
gE9hPWgAs7,NA,NA,2,2.6666666666666665,3,1.8333333333333333,1,2,2,3,3,4,3,2,2,4,3,3,2,3,1,3,2,4,3,2,4,3,4,2,3,4,4,3,2,3,3,3,2,3,2,4,3,3,3,2,1,2,2,2,3,2,2,3,2,2,4,2,1,3,4,4,3,4,4,3,1,3,4,2,3,1,1,2,2,4,1,1,1,0,0,1,0,1,3,-2,-2,2,-2,3,2,-2,-2,2,-2,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,18,f,college,преподаватель начальных классов,0,-2,-2,-,-,катайск
GG8EUisetL,4,1,4,3,1,2.5,4,4,3,4,3,3,2,4,4,4,3,4,4,5,3,3,2,2,4,4,5,5,5,4,4,3,5,4,3,3,3,3,2,2,1,2,2,3,3,2,2,3,3,2,3,1,5,4,4,4,5,2,4,4,3,4,3,4,4,3,4,3,3,3,4,3,3,2,2,2,3,1,0,1,0,0,0,0,-2,3,-2,-2,-2,-2,-2,4,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,59,m,specialist,строительство,0,-2,-2,проектирование,главный специалист,Краснодар
gGRvjlES0A,3,1,2,3,1,2.6666666666666665,2,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,2,2,2,2,3,3,3,3,2,3,3,3,3,2,3,3,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,2,2,3,2,2,3,3,2,3,2,3,3,2,3,3,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,41,m,college,радиомонтажник,0,-2,-2,музыкант,певец,Ярославль
gHRNg65f44,4,3,5,3,4,2.3333333333333335,4,3,4,3,3,1,3,3,4,2,3,2,3,3,3,2,2,1,1,3,4,5,5,3,3,5,4,4,4,3,3,4,3,2,0,2,3,3,4,4,3,3,3,4,3,2,4,3,3,2,4,2,3,3,2,3,2,3,4,3,4,3,3,2,3,3,3,1,1,3,3,1,1,0,0,1,1,1,3,-2,-2,3,3,3,5,-2,-2,5,5,5,1,0,1,0,0,0,1,0,1,0,-2,-2,4,-2,-2,-2,4,-2,4,-2,-2,0,NA,NA,1,4,26,f,college,страховое дело,0,-2,-2,продажи,оператор,нижний новгород
gLotlhxoAG,NA,NA,2.5,3,2,1.1666666666666667,3,3,3,3,4,3,3,3,2,2,3,2,4,4,2,3,4,1,1,4,4,3,4,4,4,3,3,3,4,2,4,3,4,4,2,1,4,3,2,4,4,4,3,1,3,2,4,4,3,2,4,3,3,3,2,1,1,3,1,1,4,1,2,1,3,1,1,1,2,1,1,1,1,0,0,0,0,1,3,-2,-2,-2,-2,3,3,-2,-2,-2,-2,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,25,m,college,повар,0,-2,-2,-,-,Севастополь
GlzbQxzV8E,4,2,NA,NA,NA,1.5,2,2,3,4,2,2,2,2,2,2,2,2,3,3,2,1,1,1,1,2,4,4,3,3,3,3,4,4,3,2,2,4,3,3,3,2,3,2,4,4,3,3,2,3,2,2,3,2,2,2,3,2,2,3,2,3,2,2,2,2,2,3,1,2,2,2,3,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,1,0,-2,-2,4,-2,-2,-2,-2,-2,4,-2,-2,0,NA,NA,0,NA,34,m,bachelor,менеджмент,0,-2,-2,типография,менеджер,Москва
gmTIVFdAeV,3.5,2,4,3,3,1.5,4,3,4,4,4,4,5,3,3,3,3,4,4,3,4,5,0,1,4,3,4,4,4,3,3,4,5,4,3,3,4,3,3,3,4,2,3,3,3,3,4,3,1,2,2,1,4,4,2,3,4,2,3,3,3,1,3,3,2,2,2,2,1,3,3,0,1,1,2,2,3,1,0,1,0,1,0,1,-2,3,-2,3,-2,3,-2,4,-2,3,-2,5,1,1,1,0,0,0,0,0,0,0,-2,3,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,34,f,college,технология интернет,0,-2,-2,-1,-1,Москва
gnuwykPiGA,NA,NA,NA,NA,NA,2.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,4,4,3,3,4,3,3,3,3,2,3,3,3,2,2,2,3,3,2,3,2,2,1,2,2,1,4,3,3,2,3,2,1,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,3,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,42,m,college,экономист,0,-2,-2,-,-,Татарстан
gS3t89rW4v,NA,NA,2.3333333333333335,1,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,2,3,2,2,2,2,2,2,1,1,1,0,0,0,1,1,1,-2,-2,-2,1,3,1,-2,-2,-2,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,37,m,college,автомеханник,0,-2,-2,производство,специалист,пенза
Gsj3igkga6,3,3,3,2.5,2,1,2,2,2,3,3,2,2,3,2,2,2,1,2,3,2,2,0,2,2,2,3,3,3,2,3,3,2,2,3,2,3,2,2,1,2,2,2,2,4,2,2,3,3,2,2,2,5,2,3,3,5,2,1,2,1,2,1,1,1,2,2,2,1,1,2,1,1,1,1,0,2,1,1,0,0,1,0,0,3,-2,-2,2,-2,-2,3,-2,-2,3,-2,-2,1,1,1,0,1,0,0,0,0,0,-2,3,3,-2,3,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,26,f,college,Товаровед,0,-2,-2,-,-,Москва
GuO0GwvmJN,4,1,0,3,1,1.3333333333333333,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,1,4,4,4,4,4,4,1,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,1,4,4,4,4,1,4,1,4,4,4,4,4,1,4,4,4,4,4,4,1,1,1,1,2,2,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,34,f,college,повар-технолог,0,-2,-2,общепит,повар-технолог,Соликамск
gVHUxt5y74,NA,NA,NA,NA,NA,0.16666666666666666,3,4,2,2,4,3,4,3,4,3,4,2,2,2,2,2,1,4,2,2,4,3,1,3,4,3,3,4,3,2,3,4,1,2,3,1,4,4,1,4,4,1,2,2,3,3,4,2,2,2,3,4,3,1,0,0,0,3,2,0,0,0,3,1,1,0,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,41,m,bachelor,Юриспруденция,0,-2,-2,Охрана,Охранник,Москва
gYGut8i9gw,3,1,NA,NA,NA,3,4,4,4,4,3,4,4,4,3,4,3,3,2,4,2,3,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,2,1,3,2,1,1,4,1,1,3,2,4,3,2,4,4,3,3,4,4,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,54,m,specialist,инженер конструктор технолог эва,0,-2,-2,информационные технологии,программист,Сочи
GYlJuh1QLU,4.333333333333333,3,3.75,2.75,4,3,3,3,3,4,3,3,3,4,4,3,1,1,3,0,2,3,0,1,2,0,5,5,5,4,4,5,5,5,5,3,4,3,3,2,1,1,3,4,3,2,5,2,4,2,2,0,5,3,3,4,5,3,3,3,3,4,3,3,2,0,3,3,0,2,3,3,3,3,3,3,3,1,1,0,0,1,1,1,3,-2,-2,3,2,3,4,-2,-2,4,4,3,1,0,1,1,0,0,0,0,1,0,-2,-2,5,4,-2,-2,-2,-2,4,-2,-2,0,NA,NA,0,NA,41,m,master,агросервис транспорта и энергетики,0,-2,-2,сфера жкх,мастер участка,тамбов
H4r1N0pVZB,4,1,NA,NA,NA,2,2,2,2,2,2,3,3,3,1,3,2,3,2,3,3,1,3,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,1,3,2,1,2,2,3,3,5,2,0,2,3,2,0,0,0,2,2,5,2,1,1,4,2,3,2,4,2,1,2,1,2,2,2,2,2,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,36,m,college,химик,0,-2,-2,It,инженер,самара
H8ydzn5vQy,3.5,2,5,3,1,1.6666666666666667,4,3,1,3,4,4,4,4,4,4,2,2,4,5,3,3,1,2,2,4,4,4,4,4,2,4,4,2,2,4,4,4,4,2,2,4,4,4,3,4,4,4,2,3,2,1,5,4,2,4,5,2,3,2,2,0,2,2,1,2,2,1,2,2,2,1,1,2,2,3,1,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,5,-2,-2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,-2,3,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,34,m,college,Геодезия,0,-2,-2,Строительство,Геодезист,Пермь
HcGwdcceyL,4,1,3,3,1,2.8333333333333335,2,3,3,2,1,3,2,2,3,2,4,3,4,4,2,1,2,2,2,2,4,4,3,3,4,4,3,4,3,4,1,3,3,2,3,3,3,3,2,3,2,3,2,1,3,2,3,2,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,1,0,0,0,0,0,1,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,3,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,4,54,m,college,Фрезеровщик,1,college,Механик,Металлургия,Термист,Челябинск
